Date,Open,High,Low,Close,Adj Close,Volume
2017-03-14,237.179993,239.440002,236.190002,236.770004,210.048294,375845700
2017-03-21,237.470001,237.610001,231.610001,233.619995,208.155441,529748200
2017-03-28,233.270004,236.520004,233.139999,235.330002,209.678986,371451800
2017-04-04,235.000000,237.389999,234.429993,235.339996,209.687912,376430200
2017-04-11,234.899994,235.179993,232.509995,234.570007,209.001862,331195500
2017-04-18,233.720001,237.410004,233.080002,237.169998,211.318451,474097600
2017-04-25,237.910004,239.529999,237.809998,238.679993,212.663879,349226400
2017-05-02,238.839996,239.919998,237.699997,239.660004,213.537094,302363100
2017-05-09,239.960007,240.440002,238.130005,240.300003,214.107315,283846900
2017-05-16,240.639999,240.669998,235.429993,239.520004,213.412308,506485600
2017-05-23,239.949997,242.080002,239.509995,241.710007,215.363617,205971000
2017-05-30,241.339996,244.350006,240.639999,243.990005,217.395111,329324800
2017-06-06,243.339996,245.009995,241.949997,243.360001,216.833755,388834900
2017-06-13,243.979996,244.869995,241.630005,244.660004,217.992050,354811100
2017-06-20,244.250000,244.380005,242.410004,243.289993,217.828491,280719400
2017-06-27,243.039993,243.720001,239.960007,242.210007,216.861542,385214500
2017-07-04,242.630005,243.009995,240.339996,242.369995,217.004761,214464000
2017-07-11,242.369995,245.970001,240.850006,245.529999,219.834076,243231200
2017-07-18,245.059998,247.419998,244.669998,246.820007,220.989059,269875100
2017-07-25,247.679993,248.000000,245.679993,246.770004,220.944321,289184700
2017-08-01,247.460007,247.869995,246.369995,247.869995,221.929138,235304400
2017-08-08,247.509995,248.910004,243.699997,246.539993,220.738403,392993300
2017-08-15,246.979996,247.570007,241.830002,242.899994,217.479263,442666300
2017-08-22,243.570007,245.619995,243.550003,244.570007,218.974548,269097100
2017-08-29,243.059998,248.330002,242.929993,247.839996,221.902313,278977400
2017-09-05,247.259995,249.300003,244.949997,249.210007,223.128922,342548000
2017-09-12,249.630005,250.320007,248.570007,249.720001,223.585541,353237900
2017-09-19,250.000000,250.190002,248.080002,248.929993,223.984344,263172000
2017-09-26,249.419998,252.320007,248.809998,252.320007,227.034592,324463200
2017-10-03,252.320007,254.699997,252.229996,253.949997,228.501251,302735700
2017-10-10,254.600006,255.509995,253.979996,255.289993,229.706985,230818900
2017-10-17,255.229996,257.510010,254.350006,256.109985,230.444794,287444800
2017-10-24,256.600006,257.890015,254.000000,256.750000,231.020691,380297400
2017-10-31,257.179993,259.000000,256.190002,258.850006,232.910248,280199300
2017-11-07,258.970001,259.350006,256.359985,258.329987,232.442337,313270600
2017-11-14,257.410004,259.040009,255.630005,258.299988,232.415298,333736000
2017-11-21,259.179993,260.750000,258.260010,260.230011,234.151993,194341600
2017-11-28,260.760010,266.799988,260.649994,264.140015,237.670212,562809700
2017-12-05,263.190002,266.380005,262.709991,266.309998,239.622665,390753100
2017-12-12,267.209991,268.600006,265.390015,268.200012,241.323273,517031800
2017-12-19,268.480011,268.529999,266.690002,267.510010,241.932739,304887600
2017-12-26,267.049988,268.549988,266.640015,266.859985,241.344864,244118900
2018-01-02,267.839996,274.100006,267.399994,273.920013,247.729874,398205700
2018-01-09,274.399994,278.109985,272.920013,277.920013,251.347458,280005900
2018-01-16,279.350006,282.690002,276.179993,282.690002,255.661453,552784400
2018-01-23,282.739990,286.630005,281.839996,284.679993,257.461060,514349500
2018-01-30,282.600006,284.739990,263.309998,263.929993,238.695007,798120300
2018-02-06,259.940002,272.359985,252.919998,265.339996,239.970261,1196153700
2018-02-13,263.970001,275.320007,263.309998,273.109985,246.997269,473579700
2018-02-20,272.029999,278.010010,269.640015,277.899994,251.329376,475022500
2018-02-27,278.109985,278.920013,264.820007,272.190002,246.165237,634252700
2018-03-06,273.299988,279.910004,270.200012,278.519989,251.890045,418728000
2018-03-13,279.839996,280.410004,268.619995,270.489990,244.627777,490849100
2018-03-20,270.940002,273.269989,257.829987,265.109985,240.722443,612743700
2018-03-27,266.170013,266.769989,254.669998,257.470001,233.785324,574281600
2018-04-03,258.869995,266.640015,256.600006,261.000000,236.990570,611288900
2018-04-10,264.269989,268.200012,262.980011,267.329987,242.738220,412044200
2018-04-17,269.329987,271.299988,265.350006,266.570007,242.048172,365152900
2018-04-24,267.730011,267.980011,260.850006,264.510010,240.177704,423694200
2018-05-01,263.869995,268.019989,259.049988,266.920013,242.365997,443410800
2018-05-08,266.500000,274.079987,265.149994,272.980011,247.868515,313891300
2018-05-15,271.589996,273.980011,270.029999,273.369995,248.222595,319909000
2018-05-22,273.959991,274.250000,270.779999,272.149994,247.114883,250079200
2018-05-29,270.309998,275.190002,267.760010,274.899994,249.611923,395750500
2018-06-05,275.049988,279.369995,274.179993,278.559998,252.935287,317868800
2018-06-12,279.029999,279.480011,274.950012,276.559998,251.119186,401456400
2018-06-19,274.000000,276.720001,269.100006,271.000000,247.175598,415131100
2018-06-26,271.640015,273.869995,268.489990,271.859985,247.959976,411455900
2018-07-03,272.869995,277.959991,270.420013,277.899994,253.468933,216157100
2018-07-10,278.410004,279.929993,276.519989,279.339996,254.782471,285563200
2018-07-17,278.470001,281.179993,278.410004,280.200012,255.566818,287706400
2018-07-24,281.790009,284.369995,279.359985,279.950012,255.338837,345340500
2018-07-31,280.809998,284.989990,279.160004,284.640015,259.616516,279186500
2018-08-07,285.390015,286.010010,281.769989,282.100006,257.299805,263837100
2018-08-14,282.920013,285.970001,280.160004,285.670013,260.555908,322161300
2018-08-21,286.250000,289.899994,285.429993,289.779999,264.304535,276030000
2018-08-28,290.299988,291.739990,289.290009,290.309998,264.788055,235799300
2018-09-04,289.839996,290.209991,286.709991,288.100006,262.772339,319692400
2018-09-11,287.369995,291.269989,286.980011,289.339996,263.903351,284699400
2018-09-18,289.579987,293.940002,289.549988,291.019989,265.435577,370260900
2018-09-25,291.529999,292.929993,289.410004,291.730011,267.287781,315529500
2018-10-02,291.559998,293.209991,285.500000,287.820007,263.705261,417192600
2018-10-09,287.390015,288.859985,270.359985,274.399994,251.409653,849360700
2018-10-16,276.600006,281.149994,274.410004,275.010010,251.968582,585756700
2018-10-23,270.950012,274.869995,259.850006,263.859985,241.752686,824544600
2018-10-30,263.670013,275.230011,263.119995,273.390015,250.484268,573163900
2018-11-06,273.320007,281.220001,271.989990,272.570007,249.732971,426909100
2018-11-13,273.089996,275.329987,267.010010,269.100006,246.553711,588343600
2018-11-20,265.359985,267.750000,263.070007,267.500000,245.087769,334374300
2018-11-27,266.339996,280.399994,265.660004,279.299988,255.899124,486858900
2018-12-04,278.369995,278.850006,258.619995,264.070007,241.945160,694636200
2018-12-11,267.660004,269.000000,253.529999,255.360001,233.964905,598597200
2018-12-18,257.200012,259.399994,234.270004,234.339996,214.706055,1004218500
2018-12-25,235.970001,251.399994,233.759995,249.919998,230.317856,702152300
2019-01-01,245.979996,255.949997,243.669998,254.380005,234.428024,516833800
2019-01-08,256.820007,259.160004,254.000000,257.399994,237.211121,439109400
2019-01-15,257.820007,266.980011,257.809998,266.459991,245.560516,386863700
2019-01-22,264.820007,266.700012,260.660004,263.760010,243.072342,443262700
2019-01-29,263.920013,272.029999,262.480011,271.959991,250.629181,409149400
2019-02-05,272.440002,273.440002,267.829987,270.619995,249.394318,377192900
2019-02-12,272.420013,277.410004,272.339996,277.369995,255.614807,317870500
2019-02-19,276.480011,281.309998,276.350006,279.519989,257.596161,347091600
2019-02-26,279.130005,281.869995,276.839996,279.399994,257.485596,368409100
2019-03-05,279.540009,279.760010,272.420013,278.440002,256.600922,379934200
2019-03-12,279.059998,282.660004,278.850006,282.329987,260.185791,371333900
2019-03-19,283.510010,285.179993,277.640015,279.040009,258.286591,462662200
2019-03-26,280.989990,286.160004,277.929993,285.829987,264.571533,356393800
2019-04-02,286.040009,288.910004,285.089996,288.790009,267.311401,269499100
2019-04-09,287.720001,290.470001,286.700012,289.970001,268.403687,293161400
2019-04-16,290.950012,291.429993,288.660004,290.269989,268.681366,219290100
2019-04-23,290.679993,294.450012,290.420013,293.869995,272.013580,268524500
